date,open,high,low,close,volume,symbol
2023-03-21,1028.81,1036.15,1017.05,1032.43,381502000.0,VNINDEX
2023-03-20,1041.99,1042.6,1022.71,1023.1,476089300.0,VNINDEX
2023-03-17,1053.37,1055.42,1043.54,1045.14,492329800.0,VNINDEX
2023-03-16,1056.18,1058.73,1043.65,1047.4,464145188.0,VNINDEX
2023-03-15,1052.06,1062.55,1049.26,1062.19,549186800.0,VNINDEX
2023-03-14,1049.3,1051.56,1034.72,1040.13,559130000.0,VNINDEX
2023-03-13,1047.01,1055.58,1045.46,1052.8,524575300.0,VNINDEX
2023-03-10,1050.55,1053.86,1046.31,1053.0,456782100.0,VNINDEX
2023-03-09,1050.64,1060.56,1049.45,1055.95,557648200.0,VNINDEX
2023-03-08,1028.77,1049.18,1027.8,1049.18,480632600.0,VNINDEX
